,location_name,sex,year_id,mx,lower,upper,Climate,Rank_x,County,Population,Rank_y,Parish,Per capita income,Median household income,Median family income,Number of households,Acadia,Allen,Ascension,Assumption,Avoyelles,Beauregard,Bienville,Bossier,Caddo,Calcasieu,Caldwell,Cameron,Catahoula,Claiborne,Concordia,DeSoto,EastBatonRouge,EastCarroll,EastFeliciana,Evangeline,Franklin,Grant,Iberia,Iberville,Jackson,Jefferson,JeffersonDavis,LaSalle,Lafayette,Lafourche,Lincoln,Livingston,Madison,Morehouse,Natchitoches,Orleans,Ouachita,Plaquemines,PointeCoupee,Rapides,RedRiver,Richland,Sabine,St.Bernard,St.Charles,St.Helena,St.James,St.JohntheBaptist,St.Landry,St.Martin,St.Mary,St.Tammany,Tangipahoa,Tensas,Terrebonne,Union,Vermilion,Vernon,Washington,Webster,WestBatonRouge,WestCarroll,WestFeliciana,Winn,Humid subtropical
2428,IbervilleParish,Male,1993,1.8069601298494,1.49936050210131,2.1072966644745,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2429,IbervilleParish,Male,1994,1.67085279115148,1.40985380889135,1.95883588479596,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2430,IbervilleParish,Male,1995,1.63758816485141,1.3688118521105501,1.93410650452737,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2431,IbervilleParish,Male,1996,1.63045399672962,1.3698728445346497,1.90907411621427,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2432,IbervilleParish,Male,1997,1.53801814871997,1.28816644833082,1.82076892079815,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2433,IbervilleParish,Male,1998,1.51682084894858,1.27171760541416,1.78290336750386,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2434,IbervilleParish,Male,1999,1.3645042811314698,1.1489106722743998,1.6062179789698898,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2435,IbervilleParish,Male,2000,1.3113337657205701,1.10465255044727,1.5440665990613,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2436,IbervilleParish,Male,2001,1.2278849469375102,1.03610818765103,1.45856804548841,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2437,IbervilleParish,Male,2002,1.1871239112596002,0.9943888953558929,1.40668331897536,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2438,IbervilleParish,Male,2003,1.11044296356856,0.922894838915534,1.32173631416027,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2439,IbervilleParish,Male,2004,1.08018709887951,0.890519938095931,1.29668748394385,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2440,IbervilleParish,Male,2005,1.0589042387127199,0.8845543353684409,1.2638635076030702,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2441,IbervilleParish,Male,2006,1.0059352116956402,0.8340077853675609,1.2105785118413899,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2442,IbervilleParish,Male,2007,0.973556396313063,0.806232409631799,1.17186288117901,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2443,IbervilleParish,Male,2008,0.9222589445153772,0.757958974887277,1.1051361717418402,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2444,IbervilleParish,Male,2009,0.866973076935861,0.716933062526817,1.04534735293427,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2445,IbervilleParish,Male,2010,0.8359860291201819,0.687438573583477,1.01437016924771,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2446,IbervilleParish,Male,2011,0.8049540936552242,0.653829545101927,0.974473260250856,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2447,IbervilleParish,Male,2012,0.818872217248615,0.666390007022977,0.98637518505097,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2448,IbervilleParish,Male,2013,0.7962364122324829,0.6389532572803779,0.971424872567879,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2449,IbervilleParish,Male,2014,0.7770890509175329,0.624876540064215,0.9487760107015408,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2450,IbervilleParish,Female,1980,1.7437982726936998,1.46095413798511,2.0519033357842402,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2451,IbervilleParish,Female,1981,1.7159188033738,1.44965603116088,2.02013117380094,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2452,IbervilleParish,Female,1982,1.6989886505170602,1.43135417053769,1.9914804441888703,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2453,IbervilleParish,Female,1983,1.63102518640354,1.3777347807706202,1.9193364725899398,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2454,IbervilleParish,Female,1984,1.62346263451641,1.3760279404438898,1.91092305487435,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2455,IbervilleParish,Female,1985,1.61203559210608,1.36914712838799,1.8752826438108798,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2456,IbervilleParish,Female,1986,1.5653748438710502,1.32979770602928,1.81788827671716,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2457,IbervilleParish,Female,1987,1.5414905150801799,1.31571808106699,1.7990771630100102,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2458,IbervilleParish,Female,1988,1.57142472861204,1.33474280600827,1.81828161009051,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2459,IbervilleParish,Female,1989,1.4560465394968798,1.23107960894461,1.68206097161754,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2460,IbervilleParish,Female,1990,1.4020212737685298,1.18511401502538,1.6251784460907799,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2461,IbervilleParish,Female,1991,1.39066708821883,1.1715581768893,1.62296885350829,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2462,IbervilleParish,Female,1992,1.33293581930595,1.13319842794576,1.55931776301201,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2463,IbervilleParish,Female,1993,1.3163008551788402,1.11188759212979,1.53427958469084,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2464,IbervilleParish,Female,1994,1.2242179433204199,1.0386989210947901,1.43046387892469,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2465,IbervilleParish,Female,1995,1.21339801870306,1.02293516571749,1.42236177444966,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2466,IbervilleParish,Female,1996,1.1579649726796202,0.977101942156989,1.3615505901193703,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2467,IbervilleParish,Female,1997,1.13937888222863,0.9606925793870992,1.34720450861466,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2468,IbervilleParish,Female,1998,1.04774154412255,0.882552731186691,1.2250214344985602,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2469,IbervilleParish,Female,1999,0.998862660129438,0.8402007337455849,1.18711103842786,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2470,IbervilleParish,Female,2000,0.926867203587604,0.7780844948357059,1.09250723058044,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2471,IbervilleParish,Female,2001,0.8781038040136478,0.732627188700604,1.02858413501063,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2472,IbervilleParish,Female,2002,0.8398722934075269,0.6936680668164129,0.9952129368894158,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2473,IbervilleParish,Female,2003,0.8380758111368051,0.69995202501827,0.998400489931275,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2474,IbervilleParish,Female,2004,0.78730587272561,0.655503201171709,0.943833645194922,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2475,IbervilleParish,Female,2005,0.749060990393135,0.613890835859835,0.9012414077385121,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2476,IbervilleParish,Female,2006,0.736660137936915,0.595053330477655,0.8881517670528499,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2477,IbervilleParish,Female,2007,0.7057247409617479,0.5692747947086609,0.8568071656566558,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2478,IbervilleParish,Female,2008,0.68968815841209,0.560085059009787,0.8314829595606971,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2479,IbervilleParish,Female,2009,0.6570480754780831,0.528407160425069,0.8014229130576209,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2480,IbervilleParish,Female,2010,0.637610526216962,0.509792994659926,0.7765141469768609,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2481,IbervilleParish,Female,2011,0.625669236565148,0.501441268687016,0.761541537891835,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2482,IbervilleParish,Female,2012,0.606624216331603,0.48481613982823707,0.7518291685410409,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2483,IbervilleParish,Female,2013,0.599238077111466,0.4688648574171121,0.7429954427594699,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2484,IbervilleParish,Female,2014,0.6076026281193929,0.47694717757052,0.752934259508799,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2485,IbervilleParish,Both,1980,2.12392998327772,1.8522802457087202,2.4143518489965,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2486,IbervilleParish,Both,1981,2.08205871810402,1.8051218555682298,2.3917804105490497,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2487,IbervilleParish,Both,1982,2.02731356492874,1.77611422432754,2.28851387393682,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2488,IbervilleParish,Both,1983,2.00408715637798,1.76600429403353,2.2624196343393903,Humid subtropical,33,Iberville,"33,027",39,Iberville,"$19,379","$42,215","$51,321","11,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
