,location_name,sex,year_id,mx,lower,upper,Climate,Rank_x,County,Population,Rank_y,Per capita income,Median household income,Number of households,Adams,Alcorn,Amite,Attala,Benton,Bolivar,Calhoun,Carroll,Chickasaw,Choctaw,Claiborne,Clarke,Clay,Coahoma,Copiah,Covington,DeSoto,Forrest,Franklin,George,Greene,Grenada,Hancock,Harrison,Hinds,Holmes,Humphreys,Issaquena,Itawamba,Jackson,Jasper,Jefferson,JeffersonDavis,Jones,Kemper,Lafayette,Lamar,Lauderdale,Lawrence,Leake,Lee,Leflore,Lincoln,Lowndes,Madison,Marion,Marshall,Monroe,Montgomery,Neshoba,Newton,Noxubee,Oktibbeha,Panola,PearlRiver,Perry,Pike,Pontotoc,Prentiss,Quitman,Rankin,Scott,Sharkey,Simpson,Smith,Stone,Sunflower,Tallahatchie,Tate,Tippah,Tishomingo,Tunica,Union,Walthall,Warren,Washington,Wayne,Webster,Wilkinson,Winston,Yalobusha,Yazoo,Humid subtropical
3020,ItawambaCounty,Both,1990,34.1421435782211,30.1173429282439,38.7431598473532,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3021,ItawambaCounty,Both,1991,34.442558313952496,30.430806049214002,38.819784017775895,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022,ItawambaCounty,Both,1992,35.2753641913485,30.9952926339247,39.9613617891778,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3023,ItawambaCounty,Both,1993,34.992245944155606,31.128023080508598,39.102960786663,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3024,ItawambaCounty,Both,1994,36.8034588065223,32.3436046552086,41.5021970653118,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3025,ItawambaCounty,Both,1995,37.428122356302204,32.9967382789289,42.592727035181,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3026,ItawambaCounty,Both,1996,37.0978909422873,32.799870772396304,41.844341272739,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3027,ItawambaCounty,Both,1997,36.912577324606296,32.2891453296423,41.3101053194643,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3028,ItawambaCounty,Both,1998,36.045258079382,31.542967628723396,40.395780628199205,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3029,ItawambaCounty,Both,1999,36.2829360247304,32.1502193199371,40.6976200908793,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3030,ItawambaCounty,Both,2000,36.8107875775502,32.636105480707,41.100478755758296,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3031,ItawambaCounty,Both,2001,35.8114108546134,31.5912344692953,40.514113234625704,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3032,ItawambaCounty,Both,2002,36.231779630899794,32.1655414870848,41.0614432280789,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3033,ItawambaCounty,Both,2003,35.7424238993986,31.536322747815,40.1846502756788,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3034,ItawambaCounty,Both,2004,34.1443905912142,29.9221776845354,38.5716067141914,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3035,ItawambaCounty,Both,2005,34.4746464607127,30.2316313615876,39.1088910377141,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3036,ItawambaCounty,Both,2006,33.3016803667291,29.186110778362497,37.8480257966846,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3037,ItawambaCounty,Both,2007,32.5693177343719,28.6810936383106,37.1319120284066,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3038,ItawambaCounty,Both,2008,33.4681884528067,29.40424411993,38.1258057372213,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3039,ItawambaCounty,Both,2009,32.012193408119,28.0797495353342,36.4274002655864,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3040,ItawambaCounty,Both,2010,31.607810544495003,27.457500256529602,35.99678930332829,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3041,ItawambaCounty,Both,2011,32.664709270346606,28.2446851990684,37.01077827768621,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3042,ItawambaCounty,Both,2012,31.568364123786896,27.760845672834897,36.1713186574014,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3043,ItawambaCounty,Both,2013,33.3333680766195,29.0109536149322,38.171269657112,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3044,ItawambaCounty,Both,2014,33.4518086925232,28.855954439815502,38.303853952050204,Humid subtropical,40,Itawamba,"23,508",26,"$18,517","$37,588","8,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3045,JacksonCounty,Male,1980,44.3007472790944,37.7871246704313,51.3656577744407,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3046,JacksonCounty,Male,1981,45.7101256140009,39.2228627467236,52.979999143330005,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3047,JacksonCounty,Male,1982,44.388048838155896,38.016343831046704,51.3653300582586,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3048,JacksonCounty,Male,1983,44.163729421490004,37.9015953251923,50.8916418299171,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3049,JacksonCounty,Male,1984,44.4274733225507,38.1886142548286,51.545046767193,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3050,JacksonCounty,Male,1985,48.9912218794413,42.4509926393069,56.645834183450496,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3051,JacksonCounty,Male,1986,46.586763435711205,40.300044923987606,53.1259235000408,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3052,JacksonCounty,Male,1987,47.3659596978448,41.3221788446117,54.376216508228204,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3053,JacksonCounty,Male,1988,48.686099722735605,42.5570281615492,55.773588227204506,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3054,JacksonCounty,Male,1989,48.4318244434577,42.3300130529971,55.5970577814238,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3055,JacksonCounty,Male,1990,48.848829658762796,42.6211986656144,55.48986002160729,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3056,JacksonCounty,Male,1991,50.925117803144204,44.8695422648242,57.2623052915716,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3057,JacksonCounty,Male,1992,50.3774796969106,44.1210247988247,57.578448395951206,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3058,JacksonCounty,Male,1993,45.763601698340395,40.421401712203604,51.757895922797005,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3059,JacksonCounty,Male,1994,46.9038449641403,41.3515481544932,53.2106043146267,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3060,JacksonCounty,Male,1995,54.9067050843711,48.255209350358896,61.9435540067959,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3061,JacksonCounty,Male,1996,48.5532268262072,42.57097945957771,54.4639066760281,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3062,JacksonCounty,Male,1997,48.7637607789433,42.932789051518796,55.31608913547711,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3063,JacksonCounty,Male,1998,48.7235436839864,42.885163161940795,55.411033456073206,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3064,JacksonCounty,Male,1999,49.1242015349629,42.8856493569655,55.6988760514435,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3065,JacksonCounty,Male,2000,49.66606380999661,43.5225589528693,56.37047607939179,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3066,JacksonCounty,Male,2001,45.366732229105,39.6736915428755,51.8458853857698,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3067,JacksonCounty,Male,2002,45.834259783431705,40.122706744153206,51.860244435509394,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3068,JacksonCounty,Male,2003,43.9193665512782,38.3739951359596,50.1600696178418,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3069,JacksonCounty,Male,2004,44.267777803710096,38.9589958892309,50.2908017739419,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3070,JacksonCounty,Male,2005,43.3481171786075,38.2629816477855,48.971376101044996,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3071,JacksonCounty,Male,2006,44.5151233950317,39.3491345642096,50.4483506924061,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3072,JacksonCounty,Male,2007,42.465064186533496,37.5063792103111,48.3122665868855,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3073,JacksonCounty,Male,2008,43.662153177714394,38.2290615750732,49.8386213895978,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3074,JacksonCounty,Male,2009,45.6080936274705,39.9840727137384,51.499536702257004,Humid subtropical,5,Jackson,"142,152",5,"$23,547","$49,620","50,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
