,location_name,sex,year_id,mx,lower,upper,Climate,Population,Rank,Borough or Census Area,Per capita income,Median household income,Median family income,Number of households,Aleutians East Borough,Aleutians West Census Area,Anchorage Municipality,Bethel Census Area,Bristol Bay Borough,Denali Borough,Dillingham Census Area,Fairbanks North Star Borough,Haines Borough,Hoonah-Angoon Census Area,Juneau City and Borough,Kenai Peninsula Borough,Ketchikan Gateway Borough,Kodiak Island Borough,Kusilvak Census Area,Lake and Peninsula Borough,Matanuska-Susitna Borough,Nome Census Area,North Slope Borough,Northwest Arctic Borough,Petersburg Borough,Prince of Wales-Hyder Census Area,Sitka City and Borough,Skagway Municipality,Southeast Fairbanks Census Area,Valdez-Cordova Census Area,Wrangell City and Borough,Yakutat City and Borough,Yukon-Koyukuk Census Area,Cold semi-arid/Dry-summer subarctic/Subarctic,Cold semi-arid/Subarctic,Dry-summer subarctic/Subarctic,Oceanic,Oceanic/Subarctic,Subarctic,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,Tundra/Dry-summer subarctic/Subarctic,Tundra/Oceanic/Subarctic,Tundra/Subarctic
1851,Nome Census Area,Female,2011,1.81783526032073,1.0224805216834498,3.1019305874646403,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1852,Nome Census Area,Female,2012,1.6441628517476699,0.9234114199415641,2.80535258104455,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1853,Nome Census Area,Female,2013,1.59243302941157,0.881441384518306,2.6795447901461698,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1854,Nome Census Area,Female,2014,1.46635249272317,0.8123182310538379,2.57110451310347,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1855,Nome Census Area,Both,1980,6.32437628607441,3.51474972279512,10.045606148180198,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1856,Nome Census Area,Both,1981,6.31839703108004,3.53323445273806,10.2775557532484,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1857,Nome Census Area,Both,1982,5.88907988722196,3.2222078272183197,9.454494062560071,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1858,Nome Census Area,Both,1983,5.64251239117596,3.27392472798786,8.935563955252551,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1859,Nome Census Area,Both,1984,5.5047025423996,3.2258722726897697,8.59685676205862,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1860,Nome Census Area,Both,1985,5.4249248188386,3.2872406359959503,8.3137678745653,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1861,Nome Census Area,Both,1986,5.59864497053545,3.49341268292977,8.53920901414364,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1862,Nome Census Area,Both,1987,6.32387008373215,4.14750238926725,9.25792307986169,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1863,Nome Census Area,Both,1988,6.62944582601091,4.487038048215959,9.48608463194915,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1864,Nome Census Area,Both,1989,6.84602181035817,4.86718888743914,9.36416467748719,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1865,Nome Census Area,Both,1990,6.8901979777666105,4.9505892109243,9.596931392922981,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1866,Nome Census Area,Both,1991,7.0938016379899205,5.13607069756253,9.50120390731204,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1867,Nome Census Area,Both,1992,6.99095692940367,5.26108926187379,9.285951050905911,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1868,Nome Census Area,Both,1993,6.9485822666543795,5.20680196019909,9.04553043954834,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1869,Nome Census Area,Both,1994,6.9295488669044,5.213769665916099,8.90803112081326,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1870,Nome Census Area,Both,1995,6.661873017749571,5.10543862492516,8.61727372453926,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1871,Nome Census Area,Both,1996,5.85088380191316,4.34856896892057,7.74068628460051,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1872,Nome Census Area,Both,1997,4.7964716162085095,3.46603635361656,6.427961242743139,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1873,Nome Census Area,Both,1998,4.40767202259994,3.1176155073660694,6.100724086002481,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1874,Nome Census Area,Both,1999,4.28702241790721,3.09346249887695,5.88592633112158,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1875,Nome Census Area,Both,2000,3.91822552822958,2.7499441504184596,5.550343190875861,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1876,Nome Census Area,Both,2001,3.7762345147119905,2.67499007162469,5.34733068084891,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1877,Nome Census Area,Both,2002,3.4953784900632296,2.49339228046119,4.81144080218679,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1878,Nome Census Area,Both,2003,3.18180265795005,2.27212609233168,4.3922039429421,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1879,Nome Census Area,Both,2004,2.9026599760956504,2.05013742074211,4.06395453906069,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1880,Nome Census Area,Both,2005,2.67201046119455,1.8853884455358,3.70085140517232,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1881,Nome Census Area,Both,2006,2.5182965506251698,1.7818738247007502,3.5133464574232205,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1882,Nome Census Area,Both,2007,2.30878491515717,1.60773933515562,3.2156186621800695,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1883,Nome Census Area,Both,2008,2.2563204200164,1.5489903386072799,3.1794520035039597,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1884,Nome Census Area,Both,2009,2.09655175873701,1.40377455562574,2.97874237480878,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1885,Nome Census Area,Both,2010,1.95278151422674,1.29927484979364,2.8303229929692595,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1886,Nome Census Area,Both,2011,1.84521443370592,1.22797362299249,2.74345066652861,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1887,Nome Census Area,Both,2012,1.7211069154158203,1.1321646953241598,2.57724296624274,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1888,Nome Census Area,Both,2013,1.66816087959543,1.06540906896991,2.55014203196032,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1889,Nome Census Area,Both,2014,1.56604155151527,0.9798302283051479,2.35246489718295,Tundra/Subarctic,9817,25,Nome Census Area,"$20,549","$53,899","$52,694","2,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1890,North Slope Borough,Male,1980,4.66651794089131,1.8219605129509198,9.15160824597893,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1891,North Slope Borough,Male,1981,4.50983388706775,1.78173970222857,9.1069271882295,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1892,North Slope Borough,Male,1982,3.8501722236330895,1.51366103885331,7.54101334640046,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1893,North Slope Borough,Male,1983,3.76379734137193,1.5560155707943701,7.317440985562611,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1894,North Slope Borough,Male,1984,3.60715340679843,1.5619368395097,6.8212081022065,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1895,North Slope Borough,Male,1985,3.59830993695016,1.64817205218694,6.711714001024441,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1896,North Slope Borough,Male,1986,3.85293745332264,1.9657722560684698,6.6828322198765395,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1897,North Slope Borough,Male,1987,4.9110561531287,2.69193788152079,8.15499107480544,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1898,North Slope Borough,Male,1988,5.459128785789731,3.06932347086703,8.68033165289851,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1899,North Slope Borough,Male,1989,5.64416363925112,3.42564283302416,8.61650462674211,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900,North Slope Borough,Male,1990,5.60078257284726,3.5364737764682297,8.339080382425589,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1901,North Slope Borough,Male,1991,5.74790026748353,3.56353549221486,8.558590457620179,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1902,North Slope Borough,Male,1992,5.7427943098556105,3.60218352723792,8.530424533630331,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1903,North Slope Borough,Male,1993,5.712826646674481,3.79720458571909,8.409617450654428,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1904,North Slope Borough,Male,1994,5.485575167796731,3.5550193077389505,7.947387328253419,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1905,North Slope Borough,Male,1995,5.116008800046191,3.2768612885572304,7.41374801475484,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1906,North Slope Borough,Male,1996,4.38806858212487,2.67806224224414,6.71261622437469,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1907,North Slope Borough,Male,1997,3.33679145108441,2.0007368702658503,5.31095427087562,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1908,North Slope Borough,Male,1998,3.01137321786308,1.7710420456821498,4.79186868172629,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1909,North Slope Borough,Male,1999,2.90972275118262,1.68560270947124,4.55782859086855,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1910,North Slope Borough,Male,2000,2.6807094930524102,1.57800556768018,4.293423316698,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1911,North Slope Borough,Male,2001,2.36294924748278,1.37755660478084,3.78327737063523,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1912,North Slope Borough,Male,2002,2.09338125945823,1.20722917037229,3.3420731929846603,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1913,North Slope Borough,Male,2003,1.9211734103017801,1.06795639949553,3.10195892407994,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1914,North Slope Borough,Male,2004,1.73020190233802,0.9723919826716652,2.75925035847477,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1915,North Slope Borough,Male,2005,1.5617659555161798,0.8699875585506841,2.50471016925784,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1916,North Slope Borough,Male,2006,1.4282388689234298,0.7854446451062991,2.34893217932887,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1917,North Slope Borough,Male,2007,1.25696989918052,0.66879411346075,2.03329480837455,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1918,North Slope Borough,Male,2008,1.1432050495786898,0.617124373894221,1.91738687855677,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1919,North Slope Borough,Male,2009,1.033177596579,0.541364793522739,1.8304131335229399,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1920,North Slope Borough,Male,2010,0.8882673046512071,0.445143730175656,1.5492975638759399,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1921,North Slope Borough,Male,2011,0.8286110584937081,0.42337161763453796,1.4170713455305202,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1922,North Slope Borough,Male,2012,0.826524801798615,0.417036088020149,1.5076173085409799,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1923,North Slope Borough,Male,2013,0.7694000151437551,0.38693482824361697,1.3801759452307298,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1924,North Slope Borough,Male,2014,0.7390364979834059,0.35336225691194706,1.3166676819793899,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1925,North Slope Borough,Female,1980,5.677839621331309,2.14111301514265,11.2609704416786,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1926,North Slope Borough,Female,1981,5.413128482331411,2.06257840550045,10.7102540020036,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1927,North Slope Borough,Female,1982,5.04006585583586,1.9700632805233502,9.889304187985381,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
